CURRENT_LAND_VALUE,prediction
823000.0,776007.9264170779
521000.0,759330.6500136157
706000.0,837099.9717315368
956000.0,759330.6500136157
818000.0,728207.283107966
992000.0,759330.6500136157
1710000.0,805976.6048258871
363000.0,728207.283107966
372000.0,728207.283107966
1830000.0,837099.9717315368
274000.0,728207.283107966
307000.0,759330.6500136157
364000.0,728207.283107966
443000.0,759330.6500136157
712000.0,744884.5595114281
726000.0,744884.5595114281
625000.0,728207.283107966
448000.0,728207.283107966
563000.0,759330.6500136157
390000.0,744884.5595114281
376000.0,728207.283107966
477000.0,728207.283107966
422000.0,728207.283107966
452000.0,728207.283107966
2222000.0,1676790.346543748
1312000.0,1535521.1226583635
561000.0,744884.5595114281
